READING_DATE,1st Fl HVAC Admin-Total kWh,1st Fl HVAC R&D-Total kWh,2nd Fl HVAC Exec-Total kWh,2nd Fl HVAC Forge-Total kWh
27/03/2013 18:45,0.3,0.1,0,0
27/03/2013 19:00,0.3,0,0.1,0
27/03/2013 19:15,0.3,0,0,0.1
27/03/2013 19:30,0.3,0,0,0
27/03/2013 19:45,0.4,0.1,0.1,0
27/03/2013 20:00,0.3,0,0,0
27/03/2013 20:15,0.3,0,0,0.1
27/03/2013 20:30,0.3,0,0,0
27/03/2013 20:45,0.3,0.1,0.1,0
27/03/2013 21:00,0.3,0,0,0
27/03/2013 21:15,0.3,0,0,0.1
27/03/2013 21:30,0.3,0,0,0
27/03/2013 21:45,0.3,0.1,0.1,0
27/03/2013 22:00,0.3,0,0,0
27/03/2013 22:15,0.3,0,0,0.1
27/03/2013 22:30,0.3,0,0.1,0
27/03/2013 22:45,0.3,0.1,0,0
27/03/2013 23:00,0.3,0,0,0
27/03/2013 23:15,0.3,0,0,0.1
27/03/2013 23:30,0.3,0,0.1,0
27/03/2013 23:45,0.3,0,0,0
28/03/2013 0:00,0.3,0.1,0,0
28/03/2013 0:15,0.3,0,0,0.1
28/03/2013 0:30,0.3,0,0.1,0
28/03/2013 0:45,0.3,0,0,0
28/03/2013 1:00,0.3,0.1,0,0.1
28/03/2013 1:15,0.3,0,0.1,0
28/03/2013 1:30,0.3,0,0,0
28/03/2013 1:45,0.3,0,0,0
28/03/2013 2:00,0.3,0.1,0,0.1
28/03/2013 2:15,0.3,0,0.1,0
28/03/2013 2:30,0.3,0,0,0
28/03/2013 2:45,0.3,0,0,0
28/03/2013 3:00,0.3,0.1,0,0.1
28/03/2013 3:15,0.3,0,0.1,0
28/03/2013 3:30,0.4,0,0,0
28/03/2013 3:45,0.3,0,0,0
28/03/2013 4:00,0.3,0.1,0.1,0.1
28/03/2013 4:15,0.3,0,0,0
28/03/2013 4:30,0.3,0,0,0
28/03/2013 4:45,0.3,0,0,0
28/03/2013 5:00,0.3,0.1,0.1,0.1
28/03/2013 5:15,0.3,0,0,0
28/03/2013 5:30,0.3,0,0,0
28/03/2013 5:45,0.3,0,0,0
28/03/2013 6:00,0.3,0.1,0.1,0.1
28/03/2013 6:15,0.3,0.1,0,0.1
28/03/2013 6:30,0.3,0.2,0,0.1
28/03/2013 6:45,0.3,0.1,0.1,0
28/03/2013 7:00,0.3,0.1,0,0
28/03/2013 7:15,0.3,0.2,0,0
28/03/2013 7:30,0.3,0.1,0.1,0.1
28/03/2013 7:45,0.3,0.1,0.2,0
28/03/2013 8:00,0.3,0,0.1,0
28/03/2013 8:15,0.3,0.2,0.2,0
28/03/2013 8:30,0.3,0.2,0,0.1
28/03/2013 8:45,0.2,0.1,0.2,0.2
28/03/2013 9:00,0.3,0.1,0.3,0.1
28/03/2013 9:15,0.3,0.1,0.2,0
28/03/2013 9:30,0.3,0.1,0.3,0
28/03/2013 9:45,0.3,0,0.3,0
28/03/2013 10:00,0.3,0.1,0.2,0.1
28/03/2013 10:15,0.3,0.1,0.3,0
28/03/2013 10:30,0.3,0.1,0.2,0
28/03/2013 10:45,0.3,0.1,0.3,0
28/03/2013 11:00,0.3,0.1,0.3,0.1
28/03/2013 11:15,0.3,0,0.2,0
28/03/2013 11:30,0.2,0.1,0.3,0
28/03/2013 11:45,0.3,0,0.2,0
28/03/2013 12:00,0.3,0.1,0.3,0.1
28/03/2013 12:15,0.3,0,0.3,0
28/03/2013 12:30,0.3,0.1,0.2,0.3
28/03/2013 12:45,0.3,0.1,0.3,0.3
28/03/2013 13:00,0.3,0.1,0.3,0.2
28/03/2013 13:15,0.3,0,0.2,0.3
28/03/2013 13:30,0.3,0,0.3,0.2
28/03/2013 13:45,0.3,0.1,0.2,0.3
28/03/2013 14:00,0.3,0,0.3,0.2
28/03/2013 14:15,0.3,0.1,0.2,0.3
28/03/2013 14:30,0.2,0,0.3,0.3
28/03/2013 14:45,0.3,0.1,0.3,0.2
28/03/2013 15:00,0.3,0.1,0.2,0.3
28/03/2013 15:15,0.3,0.1,0.3,0.2
28/03/2013 15:30,0.3,0,0.2,0.2
28/03/2013 15:45,0.3,0.1,0.3,0
28/03/2013 16:00,0.3,0,0.3,0.1
28/03/2013 16:15,0.3,0.1,0.2,0
28/03/2013 16:30,0.3,0,0.3,0
28/03/2013 16:45,0.3,0.1,0.2,0
28/03/2013 17:00,0.3,0.1,0.3,0.1
28/03/2013 17:15,0.3,0,0.3,0
28/03/2013 17:30,0.3,0,0.2,0
28/03/2013 17:45,0.3,0.1,0.3,0
28/03/2013 18:00,0.3,0,0.2,0.1
28/03/2013 18:15,0.3,0.1,0.3,0
28/03/2013 18:30,0.3,0,0.2,0
28/03/2013 18:45,0.3,0.1,0.3,0
28/03/2013 19:00,0.3,0,0.3,0.1
28/03/2013 19:15,0.3,0,0.2,0
28/03/2013 19:30,0.3,0,0.3,0
28/03/2013 19:45,0.3,0.1,0.2,0
28/03/2013 20:00,0.3,0,0.3,0.1
28/03/2013 20:15,0.3,0,0.2,0
28/03/2013 20:30,0.3,0,0.3,0
28/03/2013 20:45,0.3,0.1,0.2,0
28/03/2013 21:00,0.3,0,0.3,0.1
28/03/2013 21:15,0.3,0,0.3,0
28/03/2013 21:30,0.4,0,0.2,0
28/03/2013 21:45,0.3,0.1,0.3,0
28/03/2013 22:00,0.3,0,0.2,0.1
28/03/2013 22:15,0.3,0,0.3,0
28/03/2013 22:30,0.3,0,0.2,0
28/03/2013 22:45,0.3,0,0.3,0
28/03/2013 23:00,0.3,0.1,0.3,0.1
28/03/2013 23:15,0.3,0,0.2,0
28/03/2013 23:30,0.3,0,0.3,0
28/03/2013 23:45,0.3,0,0.2,0
29/03/2013 0:00,0.3,0.1,0.3,0.1
29/03/2013 0:15,0.3,0,0.3,0
29/03/2013 0:30,0.3,0,0.2,0
29/03/2013 0:45,0.3,0,0.3,0.1
29/03/2013 1:00,0.3,0.1,0.2,0
29/03/2013 1:15,0.3,0,0.3,0
29/03/2013 1:30,0.3,0,0.3,0
29/03/2013 1:45,0.4,0,0.2,0.1
29/03/2013 2:00,0.3,0.1,0.3,0
29/03/2013 2:15,0.3,0,0.3,0
29/03/2013 2:30,0.3,0,0.2,0
29/03/2013 2:45,0.3,0,0.3,0.1
29/03/2013 3:00,0.3,0.1,0.2,0
29/03/2013 3:15,0.3,0,0.3,0
29/03/2013 3:30,0.3,0,0.3,0
29/03/2013 3:45,0.3,0,0.2,0.1
29/03/2013 4:00,0.3,0.1,0.3,0
29/03/2013 4:15,0.3,0,0.2,0
29/03/2013 4:30,0.3,0,0.3,0
29/03/2013 4:45,0.3,0,0.3,0.1
29/03/2013 5:00,0.3,0.1,0.2,0
29/03/2013 5:15,0.3,0,0.3,0
29/03/2013 5:30,0.3,0,0.2,0
29/03/2013 5:45,0.3,0,0.3,0.1
29/03/2013 6:00,0.3,0.1,0.3,0
29/03/2013 6:15,0.3,0.1,0.2,0
29/03/2013 6:30,0.3,0.2,0.3,0
29/03/2013 6:45,0.3,0.1,0.2,0.1
29/03/2013 7:00,0.3,0.1,0.3,0
29/03/2013 7:15,0.3,0.2,0.3,0
29/03/2013 7:30,0.3,0.1,0.2,0.1
29/03/2013 7:45,0.3,0,0.3,0
29/03/2013 8:00,0.3,0.1,0.3,0
29/03/2013 8:15,0.3,0.2,0.2,0
29/03/2013 8:30,0.3,0.1,0.3,0.1
29/03/2013 8:45,0.3,0.2,0.2,0
29/03/2013 9:00,0.3,0.1,0.3,0
29/03/2013 9:15,0.3,0.1,0.3,0
29/03/2013 9:30,0.3,0.1,0.2,0.1
29/03/2013 9:45,0.3,0.1,0.3,0
29/03/2013 10:00,0.3,0.1,0.3,0
29/03/2013 10:15,0.3,0.1,0.2,0
29/03/2013 10:30,0.4,0.1,0.3,0.1
29/03/2013 10:45,0.3,0.1,0.2,0
29/03/2013 11:00,0.3,0,0.3,0
29/03/2013 11:15,0.3,0.1,0.3,0
29/03/2013 11:30,0.3,0.2,0.2,0.1
29/03/2013 11:45,0.3,0.1,0.3,0
29/03/2013 12:00,0.3,0,0.2,0
29/03/2013 12:15,0.3,0.1,0.3,0
29/03/2013 12:30,0.3,0.1,0.2,0.1
29/03/2013 12:45,0.3,0,0.3,0
29/03/2013 13:00,0.3,0.1,0.3,0
29/03/2013 13:15,0.3,0.1,0.2,0
29/03/2013 13:30,0.3,0,0.3,0.1
29/03/2013 13:45,0.3,0.1,0.2,0
29/03/2013 14:00,0.3,0,0.3,0
29/03/2013 14:15,0.3,0,0.2,0
29/03/2013 14:30,0.3,0,0.3,0.1
29/03/2013 14:45,0.3,0.1,0.2,0
29/03/2013 15:00,0.3,0,0.3,0
29/03/2013 15:15,0.3,0,0.2,0
29/03/2013 15:30,0.3,0,0.3,0.1
29/03/2013 15:45,0.3,0.1,0.2,0
29/03/2013 16:00,0.3,0,0.3,0
29/03/2013 16:15,0.3,0,0.2,0.1
29/03/2013 16:30,0.3,0,0.3,0
29/03/2013 16:45,0.3,0.1,0.3,0
29/03/2013 17:00,0.4,0,0.2,0
29/03/2013 17:15,0.3,0,0.3,0.1
29/03/2013 17:30,0.3,0,0.2,0
29/03/2013 17:45,0.3,0.1,0.3,0
29/03/2013 18:00,0.3,0,0.2,0
29/03/2013 18:15,0.3,0,0.3,0.1
29/03/2013 18:30,0.3,0,0.2,0
29/03/2013 18:45,0.3,0.1,0.3,0
29/03/2013 19:00,0.3,0,0.3,0
29/03/2013 19:15,0.3,0,0.2,0.1
29/03/2013 19:30,0.3,0,0.3,0
29/03/2013 19:45,0.3,0.1,0.2,0
29/03/2013 20:00,0.3,0,0.3,0
29/03/2013 20:15,0.3,0,0.2,0.1
29/03/2013 20:30,0.3,0,0.3,0
29/03/2013 20:45,0.3,0.1,0.2,0
29/03/2013 21:00,0.3,0,0.3,0
29/03/2013 21:15,0.3,0,0.3,0.1
29/03/2013 21:30,0.3,0,0.2,0
29/03/2013 21:45,0.3,0.1,0.3,0
29/03/2013 22:00,0.3,0,0.2,0
29/03/2013 22:15,0.3,0,0.3,0.1
29/03/2013 22:30,0.3,0,0.2,0
29/03/2013 22:45,0.4,0.1,0.3,0
29/03/2013 23:00,0.3,0,0.3,0
29/03/2013 23:15,0.3,0,0.2,0.1
29/03/2013 23:30,0.3,0,0.3,0
29/03/2013 23:45,0.3,0.1,0.2,0
30/03/2013 0:00,0.3,0,0.3,0.1
30/03/2013 0:15,0.3,0,0.2,0
30/03/2013 0:30,0.3,0,0.3,0
30/03/2013 0:45,0.3,0.1,0.3,0
30/03/2013 1:00,0.3,0,0.2,0.1
30/03/2013 1:15,0.4,0,0.3,0
30/03/2013 1:30,0.3,0,0.2,0
30/03/2013 1:45,0.3,0.1,0.3,0
30/03/2013 2:00,0.3,0,0.3,0.1
30/03/2013 2:15,0.3,0,0.2,0
30/03/2013 2:30,0.3,0,0.3,0
30/03/2013 2:45,0.3,0.1,0.3,0
30/03/2013 3:00,0.4,0,0.2,0.1
30/03/2013 3:15,0.3,0,0.3,0
30/03/2013 3:30,0.3,0,0.2,0
30/03/2013 3:45,0.3,0.1,0.3,0
30/03/2013 4:00,0.3,0,0.3,0.1
30/03/2013 4:15,0.3,0,0.2,0
30/03/2013 4:30,0.3,0,0.3,0
30/03/2013 4:45,0.3,0.1,0.2,0.1
30/03/2013 5:00,0.3,0,0.3,0
30/03/2013 5:15,0.4,0,0.3,0
30/03/2013 5:30,0.3,0,0.2,0
30/03/2013 5:45,0.3,0.1,0.3,0.1
30/03/2013 6:00,0.3,0,0.3,0
30/03/2013 6:15,0.3,0.1,0.2,0.3
30/03/2013 6:30,0.3,0.2,0.3,0
30/03/2013 6:45,0.3,0.1,0.2,0.2
30/03/2013 7:00,0.3,0.2,0.3,0
30/03/2013 7:15,0.3,0.1,0.3,0.1
30/03/2013 7:30,0.3,0.1,0.2,0.1
30/03/2013 7:45,0.3,0.1,0.3,0.1
30/03/2013 8:00,0.3,0,0.2,0.1
30/03/2013 8:15,0.3,0.1,0.3,0.2
30/03/2013 8:30,0.3,0,0.2,0.1
30/03/2013 8:45,0.3,0.1,0.3,0.1
30/03/2013 9:00,0.3,0,0.3,0.1
30/03/2013 9:15,0.3,0,0.2,0.1
30/03/2013 9:30,0.3,0,0.3,0.1
30/03/2013 9:45,0.3,0.1,0.2,0
30/03/2013 10:00,0.3,0,0.3,0.1
30/03/2013 10:15,0.3,0,0.2,0
30/03/2013 10:30,0.3,0,0.3,0.2
30/03/2013 10:45,0.3,0.1,0.3,0
30/03/2013 11:00,0.3,0,0.2,0
30/03/2013 11:15,0.3,0,0.3,0.1
30/03/2013 11:30,0.3,0,0.2,0.1
30/03/2013 11:45,0.4,0.1,0.3,0
30/03/2013 12:00,0.3,0,0.2,0
30/03/2013 12:15,0.3,0,0.3,0.1
30/03/2013 12:30,0.3,0,0.2,0.1
30/03/2013 12:45,0.3,0.1,0.3,0
30/03/2013 13:00,0.3,0,0.3,0
30/03/2013 13:15,0.3,0,0.2,0
30/03/2013 13:30,0.3,0,0.3,0.1
30/03/2013 13:45,0.3,0.1,0.2,0
30/03/2013 14:00,0.3,0,0.3,0
30/03/2013 14:15,0.3,0,0.2,0.1
30/03/2013 14:30,0.4,0,0.3,0
30/03/2013 14:45,0.3,0.1,0.2,0
30/03/2013 15:00,0.3,0,0.3,0
30/03/2013 15:15,0.3,0,0.2,0.1
30/03/2013 15:30,0.3,0,0.3,0
30/03/2013 15:45,0.3,0.1,0.2,0
30/03/2013 16:00,0.3,0,0.3,0
30/03/2013 16:15,0.3,0,0.3,0.1
30/03/2013 16:30,0.3,0,0.2,0
30/03/2013 16:45,0.4,0.1,0.3,0
30/03/2013 17:00,0.3,0,0.2,0
30/03/2013 17:15,0.3,0,0.3,0.1
30/03/2013 17:30,0.3,0,0.2,0
30/03/2013 17:45,0.3,0.1,0.3,0
30/03/2013 18:00,0.3,0,0.2,0
30/03/2013 18:15,0.3,0,0.3,0.1
30/03/2013 18:30,0.4,0,0.3,0
30/03/2013 18:45,0.3,0.1,0.2,0
30/03/2013 19:00,0.3,0,0.3,0
30/03/2013 19:15,0.3,0,0.2,0.1
30/03/2013 19:30,0.3,0,0.3,0
30/03/2013 19:45,0.3,0.1,0.2,0
30/03/2013 20:00,0.3,0,0.3,0.1
30/03/2013 20:15,0.3,0.1,0.2,0
30/03/2013 20:30,0.3,0,0.3,0
30/03/2013 20:45,0.4,0.1,0.2,0
30/03/2013 21:00,0.3,0,0.3,0.1
30/03/2013 21:15,0.3,0.1,0.3,0
30/03/2013 21:30,0.3,0.1,0.2,0
30/03/2013 21:45,0.3,0,0.3,0
30/03/2013 22:00,0.3,0.1,0.2,0.1
30/03/2013 22:15,0.3,0,0.3,0
30/03/2013 22:30,0.3,0.1,0.2,0
30/03/2013 22:45,0.3,0,0.3,0
30/03/2013 23:00,0.3,0,0.2,0.1
30/03/2013 23:15,0.4,0,0.3,0
30/03/2013 23:30,0.3,0.1,0.3,0
30/03/2013 23:45,0.3,0,0.2,0
31/03/2013 0:00,0.3,0,0.3,0.1
31/03/2013 0:15,0.3,0,0.2,0
31/03/2013 0:30,0.3,0.1,0.3,0
31/03/2013 0:45,0.3,0,0.2,0.1
31/03/2013 1:00,0.3,0,0.3,0
31/03/2013 1:15,0.3,0,0.3,0
31/03/2013 1:30,0.3,0.1,0.2,0
31/03/2013 1:45,0.4,0,0.3,0.1
31/03/2013 2:00,0.3,0,0.2,0
31/03/2013 2:15,0.3,0,0.3,0
31/03/2013 2:30,0.3,0.1,0.3,0
31/03/2013 2:45,0.3,0,0.2,0.1
31/03/2013 3:00,0.3,0,0.3,0
31/03/2013 3:15,0.3,0,0.2,0
31/03/2013 3:30,0.3,0.1,0.3,0
31/03/2013 3:45,0.4,0,0.3,0.1
31/03/2013 4:00,0.3,0,0.2,0
31/03/2013 4:15,0.3,0,0.3,0
31/03/2013 4:30,0.3,0.1,0.2,0
31/03/2013 4:45,0.3,0,0.3,0.1
31/03/2013 5:00,0.3,0,0.3,0
31/03/2013 5:15,0.3,0,0.2,0
31/03/2013 5:30,0.3,0.1,0.3,0.1
31/03/2013 5:45,0.4,0,0.2,0
31/03/2013 6:00,0.3,0,0.3,0
31/03/2013 6:15,0.3,0.2,0.3,0.2
31/03/2013 6:30,0.3,0.1,0.2,0.1
31/03/2013 6:45,0.3,0.1,0.3,0
31/03/2013 7:00,0.3,0.2,0.2,0.1
31/03/2013 7:15,0.3,0.1,0.3,0.1
31/03/2013 7:30,0.3,0,0.2,0
31/03/2013 7:45,0.3,0.1,0.3,0
31/03/2013 8:00,0.3,0.1,0.3,0.2
31/03/2013 8:15,0.3,0,0.2,0.2
31/03/2013 8:30,0.3,0.1,0.3,0.1
31/03/2013 8:45,0.4,0,0.2,0.1
31/03/2013 9:00,0.3,0,0.3,0.1
31/03/2013 9:15,0.3,0,0.3,0.1
31/03/2013 9:30,0.3,0,0.2,0
31/03/2013 9:45,0.3,0.1,0.3,0.2
31/03/2013 10:00,0.3,0,0.2,0
31/03/2013 10:15,0.3,0,0.3,0.1
31/03/2013 10:30,0.3,0,0.2,0.1
31/03/2013 10:45,0.3,0.1,0.3,0.1
31/03/2013 11:00,0.3,0,0.2,0
31/03/2013 11:15,0.3,0,0.3,0.1
31/03/2013 11:30,0.3,0,0.3,0.1
31/03/2013 11:45,0.3,0.1,0.2,0
31/03/2013 12:00,0.3,0,0.3,0.1
31/03/2013 12:15,0.3,0,0.2,0.1
31/03/2013 12:30,0.3,0,0.3,0
31/03/2013 12:45,0.3,0.1,0.2,0.1
31/03/2013 13:00,0.3,0,0.3,0
31/03/2013 13:15,0.3,0,0.2,0.1
31/03/2013 13:30,0.3,0,0.3,0.1
31/03/2013 13:45,0.3,0.1,0.2,0
31/03/2013 14:00,0.3,0,0.3,0
31/03/2013 14:15,0.3,0,0.3,0.2
31/03/2013 14:30,0.3,0,0.2,0
31/03/2013 14:45,0.3,0.1,0.3,0
31/03/2013 15:00,0.3,0,0.2,0.1
31/03/2013 15:15,0.3,0,0.3,0.1
31/03/2013 15:30,0.3,0,0.2,0
31/03/2013 15:45,0.3,0.1,0.3,0.1
31/03/2013 16:00,0.3,0,0.2,0.1
31/03/2013 16:15,0.3,0,0.3,0
31/03/2013 16:30,0.3,0,0.3,0.1
31/03/2013 16:45,0.3,0.1,0.2,0.1
31/03/2013 17:00,0.3,0,0.3,0.1
31/03/2013 17:15,0.3,0,0.2,0
31/03/2013 17:30,0.4,0,0.3,0
31/03/2013 17:45,0.3,0.1,0.3,0.2
31/03/2013 18:00,0.3,0,0.2,0
31/03/2013 18:15,0.3,0.1,0.3,0
31/03/2013 18:30,0.3,0.1,0.2,0.1
31/03/2013 18:45,0.3,0.1,0.3,0
31/03/2013 19:00,0.3,0.1,0.2,0
31/03/2013 19:15,0.3,0.1,0.3,0
31/03/2013 19:30,0.3,0.1,0.3,0.1
31/03/2013 19:45,0.3,0.1,0.2,0
31/03/2013 20:00,0.3,0,0.3,0
31/03/2013 20:15,0.3,0.1,0.2,0
31/03/2013 20:30,0.3,0.1,0.3,0.1
31/03/2013 20:45,0.3,0,0.2,0
31/03/2013 21:00,0.3,0.1,0.3,0
31/03/2013 21:15,0.3,0.1,0.3,0
31/03/2013 21:30,0.3,0,0.2,0.1
31/03/2013 21:45,0.3,0.1,0.3,0
31/03/2013 22:00,0.3,0.1,0.2,0
31/03/2013 22:15,0.3,0,0.3,0
31/03/2013 22:30,0.3,0,0.3,0.1
31/03/2013 22:45,0.3,0.1,0.2,0
31/03/2013 23:00,0.3,0,0.3,0
31/03/2013 23:15,0.3,0,0.2,0
31/03/2013 23:30,0.3,0,0.3,0.1
31/03/2013 23:45,0.3,0.1,0.3,0
01/04/2013 0:00,0.3,0,0.2,0
01/04/2013 0:15,0.3,0,0.3,0
01/04/2013 0:30,0.3,0,0.2,0.1
01/04/2013 0:45,0.4,0.1,0.3,0
01/04/2013 1:00,0.3,0,0.3,0
01/04/2013 1:15,0.3,0,0.2,0
01/04/2013 1:30,0.3,0,0.3,0.1
01/04/2013 1:45,0.3,0.1,0.2,0
01/04/2013 2:00,0.3,0,0.3,0
01/04/2013 2:15,0.3,0,0.3,0.1
01/04/2013 2:30,0.3,0,0.2,0
01/04/2013 2:45,0.3,0.1,0.3,0
01/04/2013 3:00,0.3,0,0.3,0
01/04/2013 3:15,0.3,0,0.2,0.1
01/04/2013 3:30,0.3,0,0.3,0
01/04/2013 3:45,0.3,0.1,0.2,0
01/04/2013 4:00,0.4,0,0.3,0
01/04/2013 4:15,0.3,0,0.3,0.1
01/04/2013 4:30,0.3,0,0.2,0
01/04/2013 4:45,0.3,0.1,0.3,0
01/04/2013 5:00,0.3,0,0.2,0
01/04/2013 5:15,0.3,0,0.3,0.1
01/04/2013 5:30,0.3,0,0.3,0
01/04/2013 5:45,0.3,0.1,0.2,0
01/04/2013 6:00,0.3,0,0.3,0.1
01/04/2013 6:15,0.3,0.1,0.3,0.3
01/04/2013 6:30,0.3,0.3,0.2,0
01/04/2013 6:45,0.3,0.1,0.3,0.1
01/04/2013 7:00,0.3,0.1,0.2,0.1
01/04/2013 7:15,0.3,0.1,0.3,0.1
01/04/2013 7:30,0.3,0.1,0.2,0
01/04/2013 7:45,0.3,0.1,0.3,0.2
01/04/2013 8:00,0.3,0.1,0.3,0
01/04/2013 8:15,0.3,0.2,0.2,0.2
01/04/2013 8:30,0.3,0.1,0.3,0.1
01/04/2013 8:45,0.3,0.2,0.3,0.1
01/04/2013 9:00,0.3,0.1,0.2,0.1
01/04/2013 9:15,0.3,0,0.3,0.1
01/04/2013 9:30,0.3,0.2,0.2,0
01/04/2013 9:45,0.3,0.1,0.3,0.1
01/04/2013 10:00,0.3,0.1,0.3,0.1
01/04/2013 10:15,0.3,0,0.2,0
01/04/2013 10:30,0.3,0.1,0.3,0.1
01/04/2013 10:45,0.2,0.2,0.2,0.1
01/04/2013 11:00,0.3,0,0.3,0
01/04/2013 11:15,0.3,0.1,0.2,0.2
01/04/2013 11:30,0.3,0.1,0.3,0.3
01/04/2013 11:45,0.3,0.1,0.2,0.2
01/04/2013 12:00,0.3,0,0.3,0.3
01/04/2013 12:15,0.3,0.1,0.3,0.3
01/04/2013 12:30,0.3,0.1,0.2,0.2
01/04/2013 12:45,0.3,0.1,0.3,0.3
01/04/2013 13:00,0.3,0.1,0.2,0.2
01/04/2013 13:15,0.3,0,0.3,0.3
01/04/2013 13:30,0.3,0.1,0.2,0.3
01/04/2013 13:45,0.3,0,0.3,0.2
01/04/2013 14:00,0.3,0.1,0.3,0.3
01/04/2013 14:15,0.3,0,0.2,0.2
01/04/2013 14:30,0.3,0.1,0.3,0.3
01/04/2013 14:45,0.3,0.1,0.2,0.3
01/04/2013 15:00,0.3,0,0.3,0.2
01/04/2013 15:15,0.3,0,0.2,0.3
01/04/2013 15:30,0.3,0,0.3,0.2
01/04/2013 15:45,0.3,0.1,0.2,0.3
01/04/2013 16:00,0.3,0,0.3,0.3
01/04/2013 16:15,0.3,0.1,0.2,0.2
01/04/2013 16:30,0.3,0,0.3,0.3
01/04/2013 16:45,0.3,0.1,0.3,0.2
01/04/2013 17:00,0.3,0,0.2,0.3
01/04/2013 17:15,0.3,0,0.3,0.1
01/04/2013 17:30,0.3,0,0.2,0
01/04/2013 17:45,0.3,0.2,0.3,0.1
01/04/2013 18:00,0.3,0,0.2,0
01/04/2013 18:15,0.4,0,0.3,0
01/04/2013 18:30,0.3,0,0.2,0
01/04/2013 18:45,0.3,0.1,0.3,0.1
01/04/2013 19:00,0.3,0,0.2,0
01/04/2013 19:15,0.3,0,0.3,0
01/04/2013 19:30,0.3,0,0.2,0
01/04/2013 19:45,0.3,0.1,0.3,0.1
01/04/2013 20:00,0.3,0,0.3,0
01/04/2013 20:15,0.3,0,0.2,0
01/04/2013 20:30,0.3,0,0.3,0
01/04/2013 20:45,0.3,0.1,0.2,0.1
01/04/2013 21:00,0.3,0,0.3,0
01/04/2013 21:15,0.3,0,0.2,0
01/04/2013 21:30,0.3,0,0.3,0
01/04/2013 21:45,0.3,0.1,0.3,0.1
01/04/2013 22:00,0.3,0,0.2,0
01/04/2013 22:15,0.3,0,0.3,0
01/04/2013 22:30,0.3,0,0.2,0
01/04/2013 22:45,0.3,0.1,0.3,0.1
01/04/2013 23:00,0.3,0,0.2,0
01/04/2013 23:15,0.3,0,0.3,0
01/04/2013 23:30,0.3,0,0.2,0.1
01/04/2013 23:45,0.3,0.1,0.3,0
02/04/2013 0:00,0.3,0,0.3,0
02/04/2013 0:15,0.3,0,0.2,0
02/04/2013 0:30,0.3,0,0.3,0.1
02/04/2013 0:45,0.3,0.1,0.2,0
02/04/2013 1:00,0.4,0,0.3,0
02/04/2013 1:15,0.3,0,0.2,0
02/04/2013 1:30,0.3,0,0.3,0.1
02/04/2013 1:45,0.3,0.1,0.3,0
02/04/2013 2:00,0.3,0,0.2,0
02/04/2013 2:15,0.3,0,0.3,0
02/04/2013 2:30,0.3,0,0.2,0.1
02/04/2013 2:45,0.3,0.1,0.3,0
02/04/2013 3:00,0.3,0,0.2,0
02/04/2013 3:15,0.3,0,0.3,0
02/04/2013 3:30,0.3,0,0.3,0.1
02/04/2013 3:45,0.3,0.1,0.2,0
02/04/2013 4:00,0.3,0,0.3,0
02/04/2013 4:15,0.3,0,0.2,0
02/04/2013 4:30,0.3,0,0.3,0.1
02/04/2013 4:45,0.3,0.1,0.2,0
02/04/2013 5:00,0.3,0,0.3,0
02/04/2013 5:15,0.3,0,0.3,0.1
02/04/2013 5:30,0.3,0,0.2,0
02/04/2013 5:45,0.3,0.1,0.3,0
02/04/2013 6:00,0.3,0,0.2,0
02/04/2013 6:15,0.3,0.1,0.3,0.1
02/04/2013 6:30,0.3,0.3,0.2,0
02/04/2013 6:45,0.3,0.2,0.3,0
02/04/2013 7:00,0.3,0.1,0.3,0
02/04/2013 7:15,0.3,0.1,0.2,0.1
02/04/2013 7:30,0.3,0.1,0.3,0.1
02/04/2013 7:45,0.3,0.1,0.2,0.3
02/04/2013 8:00,0.3,0.2,0.3,0.1
02/04/2013 8:15,0.3,0.1,0.3,0.3
02/04/2013 8:30,0.3,0.2,0.2,0.1
02/04/2013 8:45,0.3,0.1,0.3,0.1
02/04/2013 9:00,0.3,0.1,0.2,0.1
02/04/2013 9:15,0.2,0.2,0.3,0.1
02/04/2013 9:30,0.3,0.1,0.3,0.1
02/04/2013 9:45,0.3,0.1,0.2,0.1
02/04/2013 10:00,0.3,0.1,0.3,0
02/04/2013 10:15,0.3,0,0.2,0.1
02/04/2013 10:30,0.3,0.2,0.3,0
02/04/2013 10:45,0.3,0.1,0.2,0
02/04/2013 11:00,0.3,0,0.3,0
02/04/2013 11:15,0.3,0.1,0.2,0.1
02/04/2013 11:30,0.3,0.1,0.3,0
02/04/2013 11:45,0.3,0,0.2,0.1
02/04/2013 12:00,0.2,0.1,0.3,0.1
02/04/2013 12:15,0.3,0.1,0.2,0
02/04/2013 12:30,0.3,0.1,0.3,0
02/04/2013 12:45,0.3,0.1,0.2,0
02/04/2013 13:00,0.3,0,0.3,0.1
02/04/2013 13:15,0.3,0.1,0.3,0
02/04/2013 13:30,0.3,0,0.2,0
02/04/2013 13:45,0.3,0.1,0.3,0
02/04/2013 14:00,0.3,0,0.2,0.1
02/04/2013 14:15,0.3,0.1,0.3,0
02/04/2013 14:30,0.3,0,0.2,0
02/04/2013 14:45,0.3,0.1,0.3,0
02/04/2013 15:00,0.3,0,0.2,0.1
02/04/2013 15:15,0.3,0,0.3,0
02/04/2013 15:30,0.3,0.1,0.2,0
02/04/2013 15:45,0.3,0,0.3,0
02/04/2013 16:00,0.3,0.1,0.2,0.1
02/04/2013 16:15,0.3,0,0.3,0
